team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Al Ahli SC Jeddah,Al Ahli,2024/2025,Saudi Arabia,0,0,0,47,38,62,87,78,98,5,4,3,2,42,22,20,26,13,13,9.08,9.23,8.92,105,54,51,4.04,4.15,3.92,23,19,16,11,7,3,3,1,0,11,10,10,6,3,2,2,1,0,85,77,77,46,23,15,15,8,0,12,9,6,5,4,1,1,0,0,92,69,46,38,31,8,8,0,0,22,21,18,11,5,3,0,85,81,69,42,19,12,0,11,11,10,6,2,1,0,85,85,77,46,15,8,0,11,10,8,5,3,2,0,85,77,62,38,23,15,0,18,14,11,8,4,3,0,69,54,42,31,15,12,0,10,8,6,4,1,1,0,77,62,46,31,8,8,0,8,6,5,4,3,2,0,62,46,38,31,23,15,0,25,12,13,114,56,58,108,54,54,4.56,4.67,4.46,4.32,4.50,4.15,13,9,3,14,8,4,26,25,24,20,16,10,7,0,0,100,96,92,77,62,38,27,0,0,13,12,12,11,10,6,4,0,0,100,92,92,85,77,46,31,0,0,13,13,12,9,6,4,3,0,0,100,100,92,69,46,31,23,0,0,26,22,13,5,2,1,1,100,85,50,19,8,4,4,13,11,7,3,1,0,0,100,85,54,23,8,0,0,13,11,6,2,1,1,1,100,85,46,15,8,8,8,25,19,10,7,4,1,0,96,73,38,27,15,4,0,12,11,7,4,2,0,0,92,85,54,31,15,0,0,13,8,3,3,2,1,0,100,62,23,23,15,8,0,73,85,62,15,16.08,13.83,8.08,8.54,7.58,6.92,7.54,6.25,379,202,177,15.16,15.54,14.75,104,56,48,68,35,33,25,13,12,4.16,4.31,4.00,2.72,2.69,2.75,25,22,18,14,9,11,7,4,42,54,31,1,1,0,6,3,3,23,23,23,4,3,1,15,23,8,3,2,1,12,15,8,26,13,13,51,30,21,1.96,2.31,1.62,33,20,13,1.27,1.54,1.00,18,10,8,0.69,0.77,0.62,23,14,8,88,54,31,47,27,20,1.81,2.08,1.54,13,8,5,50,62,38,8,3,5,5,2,3,8,5,3,31,38,23,14,7,7,7,1,6
Al Fateh SC,Al Fateh,2024/2025,Saudi Arabia,0,0,0,83,69,106,47,62,38,3,3,4,9,28,18,10,26,13,13,10.81,10.54,11.07,150,73,77,5.77,5.62,5.92,24,23,19,18,15,12,8,4,2,11,11,9,8,6,6,4,2,2,85,85,69,62,46,46,31,15,15,13,12,10,10,9,6,4,2,0,100,92,77,77,69,46,31,15,0,23,22,15,11,5,3,1,88,85,57,42,19,12,4,11,11,7,6,2,1,0,85,85,54,46,15,8,0,12,11,8,5,3,2,1,92,85,62,38,23,15,8,22,22,16,14,10,9,5,85,85,62,54,38,35,19,10,10,8,8,5,4,3,77,77,62,62,38,31,23,12,12,8,6,5,5,2,92,92,62,46,38,38,15,24,11,13,121,50,71,137,66,71,5.04,4.55,5.46,5.71,6.00,5.46,14,11,8,16,12,8,26,23,21,15,12,9,8,0,0,100,88,81,57,46,35,31,0,0,13,10,10,7,6,4,3,0,0,100,77,77,54,46,31,23,0,0,13,13,11,8,6,5,5,0,0,100,100,85,62,46,38,38,0,0,22,18,12,4,3,1,0,85,69,46,15,12,4,0,10,8,6,1,1,0,0,77,62,46,8,8,0,0,12,10,6,3,2,1,0,92,77,46,23,15,8,0,25,18,9,7,3,0,0,96,69,35,27,12,0,0,12,9,5,3,0,0,0,92,69,38,23,0,0,0,13,9,4,4,3,0,0,100,69,31,31,23,0,0,38,46,31,13.44,13.85,13,6.12,6.38,5.83,7.32,7.46,7.17,348,188,160,13.92,14.46,13.33,87,41,46,33,17,16,24,12,12,3.63,3.42,3.83,1.38,1.42,1.33,24,22,17,14,7,2,1,1,8,8,8,0,0,0,4,2,2,15,15,15,5,3,2,19,23,15,9,6,3,35,46,23,26,13,13,49,23,26,1.88,1.77,2.00,18,11,7,0.69,0.85,0.54,31,12,19,1.19,0.92,1.46,24,15,7,92,57,27,30,23,7,1.15,1.77,0.54,8,7,1,31,54,8,6,2,4,12,4,8,8,4,4,31,31,31,8,6,2,12,4,8
Al Ittifaq FC Dammam,Al Ittifaq,2024/2025,Saudi Arabia,26840,0,26840,71,98,57,63,47,90,3,3,4,3,26,9,17,26,12,12,9.46,9.25,9.64,127,55,72,4.88,4.58,5.14,24,18,16,12,7,5,5,3,3,12,7,6,5,3,2,2,1,1,100,57,50,42,25,17,17,8,8,12,11,10,7,4,3,3,2,2,86,79,71,50,28,21,21,14,14,20,15,11,9,5,4,2,77,57,42,35,19,15,8,10,7,5,4,2,2,1,83,57,42,33,17,17,8,10,8,6,5,3,2,1,71,56,43,36,21,14,7,23,20,16,10,4,2,1,88,77,62,38,15,8,4,11,9,7,4,1,0,0,92,75,57,33,8,0,0,12,11,9,6,3,2,1,86,79,64,43,21,14,7,25,11,14,105,50,55,123,44,79,4.20,4.55,3.93,4.92,4.00,5.64,11,6,1,13,11,7,26,23,21,17,12,11,3,0,0,100,88,81,65,46,42,12,0,0,12,11,10,7,5,4,1,0,0,100,92,83,57,42,33,8,0,0,14,12,11,10,7,7,2,0,0,100,86,79,71,50,50,14,0,0,24,19,12,5,1,0,0,92,73,46,19,4,0,0,11,9,5,2,0,0,0,92,75,42,17,0,0,0,13,10,7,3,1,0,0,93,71,50,21,7,0,0,23,19,9,2,0,0,0,88,73,35,8,0,0,0,11,9,3,1,0,0,0,92,75,25,8,0,0,0,12,10,6,1,0,0,0,86,71,43,7,0,0,0,31,25,36,11.92,11.58,12.23,5.56,5.33,5.77,6.36,6.25,6.46,288,130,158,11.52,10.83,12.15,109,44,65,23,8,15,25,12,13,4.36,3.67,5.00,0.92,0.67,1.15,24,22,17,15,11,7,2,5,27,17,36,1,1,0,5,1,4,19,8,28,5,0,5,19,0,36,5,4,1,19,33,7,26,12,14,40,16,24,1.54,1.33,1.71,21,5,16,0.81,0.42,1.14,19,11,8,0.73,0.92,0.57,22,11,5,85,42,19,44,13,31,1.69,1.08,2.21,12,3,9,46,25,64,8,4,4,6,5,1,8,2,6,31,17,43,14,6,8,8,7,1
Al Hilal FC Riyadh,Al Hilal,2024/2025,Saudi Arabia,0,0,0,32,27,39,76,78,73,9,5,3,4,52,29,23,26,13,13,10.50,10.77,10.23,86,36,50,3.31,2.77,3.85,23,22,18,15,11,9,9,7,5,11,11,9,8,6,5,5,4,2,85,85,69,62,46,38,38,31,15,12,11,9,7,5,4,4,3,3,92,85,69,54,38,31,31,23,23,25,22,19,17,12,11,9,96,85,73,65,46,42,35,13,12,11,11,8,7,5,100,92,85,85,62,54,38,12,10,8,6,4,4,4,92,77,62,46,31,31,31,14,9,7,6,2,0,0,54,35,27,23,8,0,0,5,2,2,2,2,0,0,38,15,15,15,15,0,0,9,7,5,4,0,0,0,69,54,38,31,0,0,0,24,11,13,130,50,80,111,60,51,5.42,4.55,6.15,4.63,5.45,3.92,16,11,5,11,8,5,25,24,18,13,11,7,5,0,0,96,92,69,50,42,27,19,0,0,12,11,7,5,4,3,2,0,0,92,85,54,38,31,23,15,0,0,13,13,11,8,7,4,3,0,0,100,100,85,62,54,31,23,0,0,20,14,4,2,0,0,0,77,54,15,8,0,0,0,10,5,0,0,0,0,0,77,38,0,0,0,0,0,10,9,4,2,0,0,0,77,69,31,15,0,0,0,23,19,13,7,5,1,0,88,73,50,27,19,4,0,10,8,5,3,3,1,0,77,62,38,23,23,8,0,13,11,8,4,2,0,0,100,85,62,31,15,0,0,69,69,69,15.73,17.54,13.92,7.62,8.38,6.85,8.12,9.15,7.08,314,164,150,12.08,12.62,11.54,159,75,84,50,21,29,26,13,13,6.12,5.77,6.46,1.92,1.62,2.23,26,26,24,22,18,15,9,6,57,69,46,1,1,0,9,6,3,35,46,23,3,1,2,12,8,15,5,2,3,19,15,23,26,13,13,59,34,25,2.27,2.62,1.92,38,22,16,1.46,1.69,1.23,21,12,9,0.81,0.92,0.69,25,17,11,96,65,42,49,26,23,1.88,2.00,1.77,15,8,7,57,62,54,4,2,2,7,3,4,10,7,3,38,54,23,13,5,8,4,1,3
Al Shabab FC Riyadh,Al Shabab,2024/2025,Saudi Arabia,0,0,0,47,40,56,76,78,73,6,3,3,3,44,23,21,26,13,13,8.92,9.85,8.00,110,55,55,4.23,4.23,4.23,20,16,15,10,8,5,3,2,1,12,11,10,5,4,3,2,1,1,92,85,77,38,31,23,15,8,8,8,5,5,5,4,2,1,1,0,62,38,38,38,31,15,8,8,0,21,19,11,9,6,4,3,81,73,42,35,23,15,12,11,10,7,7,6,4,3,85,77,54,54,46,31,23,10,9,4,2,0,0,0,77,69,31,15,0,0,0,19,13,10,7,5,4,1,73,50,38,27,19,15,4,10,7,6,3,2,1,0,77,54,46,23,15,8,0,9,6,4,4,3,3,1,69,46,31,31,23,23,8,22,9,13,84,34,50,98,46,52,3.82,3.78,3.85,4.45,5.11,4.00,7,3,1,12,6,2,25,22,18,14,13,11,7,0,0,96,85,69,54,50,42,27,0,0,12,11,9,7,7,6,4,0,0,92,85,69,54,54,46,31,0,0,13,11,9,7,6,5,3,0,0,100,85,69,54,46,38,23,0,0,23,15,10,5,3,0,0,88,57,38,19,12,0,0,11,7,4,3,2,0,0,85,54,31,23,15,0,0,12,8,6,2,1,0,0,92,62,46,15,8,0,0,21,16,10,7,4,0,0,81,62,38,27,15,0,0,11,7,6,4,3,0,0,85,54,46,31,23,0,0,10,9,4,3,1,0,0,77,69,31,23,8,0,0,65,62,69,12.96,14.46,11.46,6.27,7.00,5.54,6.69,7.46,5.92,298,149,149,11.46,11.46,11.46,145,73,72,73,42,31,26,13,13,5.58,5.62,5.54,2.81,3.23,2.38,26,26,25,20,15,10,6,4,38,46,31,0,0,0,7,5,2,27,38,15,4,1,3,15,8,23,6,3,3,23,23,23,26,13,13,50,32,18,1.92,2.46,1.38,31,20,11,1.19,1.54,0.85,19,12,7,0.73,0.92,0.54,23,14,9,88,54,35,42,21,21,1.62,1.62,1.62,12,6,6,46,46,46,6,3,3,8,4,4,9,6,3,35,46,23,11,5,6,9,3,6
Al Quadisiya Al Khubar,Al Quadisiya,2024/2025,Saudi Arabia,0,0,0,62,65,58,106,145,83,3,3,3,4,47,27,20,26,13,13,10.20,10.23,10.15,106,49,57,4.08,3.77,4.38,24,22,19,16,13,8,5,2,2,11,10,9,9,7,5,4,1,1,85,77,69,69,54,38,31,8,8,13,12,10,7,6,3,1,1,1,100,92,77,54,46,23,8,8,8,24,21,16,12,10,10,6,92,81,62,46,38,38,23,12,10,7,6,6,6,5,92,77,54,46,46,46,38,12,11,9,6,4,4,1,92,85,69,46,31,31,8,16,15,11,8,5,2,0,62,57,42,31,19,8,0,7,6,4,3,2,1,0,54,46,31,23,15,8,0,9,9,7,5,3,1,0,69,69,54,38,23,8,0,25,12,13,121,54,67,133,69,64,4.84,4.50,5.15,5.32,5.75,4.92,13,10,7,16,12,5,26,23,21,16,12,8,5,0,0,100,88,81,62,46,31,19,0,0,13,11,10,6,6,5,3,0,0,100,85,77,46,46,38,23,0,0,13,12,11,10,6,3,2,0,0,100,92,85,77,46,23,15,0,0,23,19,9,5,2,0,0,88,73,35,19,8,0,0,11,9,2,2,1,0,0,85,69,15,15,8,0,0,12,10,7,3,1,0,0,92,77,54,23,8,0,0,24,16,10,4,2,2,0,92,62,38,15,8,8,0,11,8,7,4,2,2,0,85,62,54,31,15,15,0,13,8,3,0,0,0,0,100,62,23,0,0,0,0,62,77,46,13.92,14,13.85,6.54,5.85,7.23,7.38,8.15,6.62,324,151,173,12.46,11.62,13.31,109,55,54,40,23,17,26,13,13,4.19,4.23,4.15,1.54,1.77,1.31,26,25,22,15,12,8,5,3,31,38,23,0,0,0,4,2,2,15,15,15,3,2,1,12,15,8,3,0,3,12,0,23,26,13,13,32,14,18,1.23,1.08,1.38,20,9,11,0.77,0.69,0.85,12,5,7,0.46,0.38,0.54,20,10,1,77,38,4,41,21,20,1.58,1.62,1.54,10,5,5,38,38,38,11,6,5,5,2,3,6,3,3,23,23,23,15,8,7,11,5,6
Al Nassr FC,Al Nassr,2024/2025,Saudi Arabia,0,0,0,42,43,40,83,90,78,3,4,3,3,56,33,23,26,13,13,10.58,10.46,10.69,105,61,44,4.04,4.69,3.38,23,23,20,16,11,8,6,6,3,12,12,11,9,6,4,2,2,0,92,92,85,69,46,31,15,15,0,11,11,9,7,5,4,4,4,3,85,85,69,54,38,31,31,31,23,22,21,20,17,12,10,5,85,81,77,65,46,38,19,10,10,9,7,4,4,1,77,77,69,54,31,31,8,12,11,11,10,8,6,4,92,85,85,77,62,46,31,19,14,9,7,4,3,3,73,54,35,27,15,12,12,11,9,6,5,2,1,1,85,69,46,38,15,8,8,8,5,3,2,2,2,2,62,38,23,15,15,15,15,21,11,10,97,60,37,118,58,60,4.62,5.45,3.70,5.62,5.27,6.00,10,7,4,16,6,4,26,24,23,19,13,11,8,0,0,100,92,88,73,50,42,31,0,0,13,12,12,10,6,5,4,0,0,100,92,92,77,46,38,31,0,0,13,12,11,9,7,6,4,0,0,100,92,85,69,54,46,31,0,0,23,17,13,7,3,1,0,88,65,50,27,12,4,0,12,9,7,2,1,0,0,92,69,54,15,8,0,0,11,8,6,5,2,1,0,85,62,46,38,15,8,0,26,21,14,4,3,1,0,100,81,54,15,12,4,0,13,9,7,3,2,0,0,100,69,54,23,15,0,0,13,12,7,1,1,1,0,100,92,54,8,8,8,0,73,77,69,15.77,15.23,16.31,7.58,7.23,7.92,8.19,8.00,8.38,304,162,142,11.69,12.46,10.92,123,57,66,76,38,38,25,12,13,4.92,4.75,5.08,3.04,3.17,2.92,25,24,22,19,13,12,6,6,46,46,46,1,0,1,9,3,6,35,23,46,6,4,2,23,31,15,4,2,2,15,15,15,26,13,13,52,21,31,2.00,1.62,2.38,31,11,20,1.19,0.85,1.54,21,10,11,0.81,0.77,0.85,25,15,8,96,57,31,45,19,26,1.73,1.46,2.00,13,6,7,50,46,54,6,1,5,7,6,1,12,3,9,46,23,69,9,5,4,6,5,1
Al Ittihad FC Jeddah,Al Ittihad,2024/2025,Saudi Arabia,0,0,0,38,31,51,90,90,90,7,4,3,3,44,24,20,26,13,13,10.15,10.08,10.23,117,62,55,4.50,4.77,4.23,22,16,16,14,13,10,5,3,3,12,8,8,8,7,5,2,1,1,92,62,62,62,54,38,15,8,8,10,8,8,6,6,5,3,2,2,77,62,62,46,46,38,23,15,15,24,22,18,11,6,3,2,92,85,69,42,23,12,8,13,12,8,6,3,1,0,100,92,62,46,23,8,0,11,10,10,5,3,2,2,85,77,77,38,23,15,15,21,18,13,8,3,2,1,81,69,50,31,12,8,4,11,9,7,3,2,2,1,85,69,54,23,15,15,8,10,9,6,5,1,0,0,77,69,46,38,8,0,0,23,12,11,117,58,59,111,61,50,5.09,4.83,5.36,4.83,5.08,4.55,14,10,6,14,7,4,26,24,19,16,9,7,3,0,0,100,92,73,62,35,27,12,0,0,13,13,10,9,4,3,1,0,0,100,100,77,69,31,23,8,0,0,13,11,9,7,5,4,2,0,0,100,85,69,54,38,31,15,0,0,23,14,8,0,0,0,0,88,54,31,0,0,0,0,12,7,5,0,0,0,0,92,54,38,0,0,0,0,11,7,3,0,0,0,0,85,54,23,0,0,0,0,23,17,14,4,2,0,0,88,65,54,15,8,0,0,12,9,7,1,1,0,0,92,69,54,8,8,0,0,11,8,7,3,1,0,0,85,62,54,23,8,0,0,65,69,62,11.16,11.5,10.85,6.28,6.83,5.77,4.88,4.67,5.08,258,113,145,10.32,9.42,11.15,115,56,59,62,30,32,25,12,13,4.60,4.67,4.54,2.48,2.50,2.46,25,25,19,16,9,9,5,4,35,38,31,1,1,0,13,10,3,50,77,23,5,1,4,19,8,31,2,0,2,8,0,15,26,13,13,53,30,23,2.04,2.31,1.77,40,24,16,1.54,1.85,1.23,13,6,7,0.50,0.46,0.54,23,17,10,88,65,38,58,32,26,2.23,2.46,2.00,17,10,7,65,77,54,7,2,5,2,1,1,10,5,5,38,38,38,14,7,7,5,3,2
